,CMC 5-Long-Decile 1 Lookback 1-All,CMC 5-Long-Decile 1 Lookback 1-Positive,CMC 5-Long-Decile 1 Lookback 1-Negative,CMC 5-Short-Decile 10 Lookback 10-All,CMC 5-Short-Decile 10 Lookback 10-Positive,CMC 5-Short-Decile 10 Lookback 10-Negative,BM,CMC 5-Long-Decile 1 Lookback 1-All,CMC 5-Long-Decile 1 Lookback 1-Positive,CMC 5-Long-Decile 1 Lookback 1-Negative,CMC 5-Short-Decile 10 Lookback 10-All,CMC 5-Short-Decile 10 Lookback 10-Positive,CMC 5-Short-Decile 10 Lookback 10-Negative,Equal Weight
11/10/2016,-0.001947624,-0.000245764,-0.002059465,0.006421436,0.005882413,0.002862654,0.013071672,1.593168716,1.527833013,1.615768134,1.346921826,1.337559298,1.209313735,1.025612486
11/11/2016,-0.007067105,-0.004625908,-0.005642759,0.000799114,0.000236611,-0.001680088,0.010812925,1.581909626,1.520765398,1.606650744,1.34799817,1.33787578,1.207281982,1.036702357
11/14/2016,-0.002552988,-0.000892811,-0.006938785,0.0010537,0.001704105,0.004061127,0.006180272,1.577871029,1.519407642,1.59550254,1.349418556,1.34015566,1.212184907,1.04310946
11/15/2016,0.00474016,0.004272524,0.00425552,-0.002168081,-0.000975401,-0.001340285,-0.000244898,1.58535039,1.525899348,1.602292233,1.346492907,1.338848471,1.210560234,1.042854004
11/16/2016,-0.002175257,-0.002693535,-0.003109568,-0.005117765,-0.004610608,-0.00454838,0.000207483,1.581901846,1.521789285,1.597309796,1.339601873,1.332675566,1.205054146,1.043070379
11/17/2016,-0.002618886,-0.001260277,-6.22E-05,0.000720769,-0.000932985,0.000175296,0.001696246,1.577759025,1.519871409,1.597210508,1.340567416,1.331432199,1.205265387,1.044839682
11/18/2016,0.003723766,0.003458232,0.005992494,-0.00310154,-0.002252499,-0.002048505,-0.008003413,1.583634231,1.525127477,1.606781782,1.336409593,1.32843315,1.202796395,1.036477399
11/21/2016,0.001389881,-0.002639421,0.004072519,-0.00153865,-0.002342398,-0.001292918,0.005361775,1.585835294,1.521102023,1.613325432,1.334353326,1.325321431,1.201241278,1.042034757
11/22/2016,0.001033205,-0.000639372,-0.000544425,-0.005807918,-0.006214614,-0.00527429,0.008600683,1.587473787,1.520129473,1.612447097,1.326603511,1.31708507,1.194905583,1.050996967
11/23/2016,0.001065015,-0.00198654,0.002526593,-0.004381183,-0.0037496,-0.004203357,-0.002426621,1.58916447,1.517109675,1.616521094,1.320791419,1.312146527,1.189882968,1.048446596
11/24/2016,-0.000313445,0.001006276,-0.00184339,0.003405492,0.004896347,0.004890738,0.002853242,1.588666355,1.518636306,1.613541216,1.325289363,1.318571252,1.195702374,1.051438068
11/25/2016,0.000549997,0.00251666,-0.002223769,-0.00039378,-0.000584673,-6.81E-05,0.00779932,1.589540116,1.522458197,1.609953073,1.324767491,1.317800319,1.195620893,1.05963857
11/28/2016,-0.002433897,-0.000554082,-0.003768646,-0.009461136,-0.010478296,-0.007157878,0.004901361,1.585671339,1.521614631,1.603885729,1.312233685,1.303992017,1.187062784,1.06483224
11/29/2016,0.00270533,0.001483496,0.008128384,0.001139294,0.000668186,0.002699713,0.00352921,1.589961104,1.52387194,1.616922729,1.313728705,1.304863326,1.190267513,1.068590257
11/30/2016,-0.000951506,-0.002734379,0.001268495,-0.007669377,-0.008158608,-0.010018977,-0.007532423,1.588448246,1.519705096,1.618973787,1.303653225,1.294217458,1.17834225,1.060541183
12/1/2016,-0.000745275,0.00059163,-0.003299374,-0.005911245,-0.006192725,-0.003741885,0.008805461,1.587264415,1.5206042,1.613632187,1.295947011,1.286202725,1.173933029,1.069879736
12/2/2016,0.005242546,0.007056848,0.005284892,0.004016119,0.001964706,0.006287426,-0.011600683,1.595585722,1.531334872,1.622160059,1.301151689,1.288729735,1.181314046,1.057468401
12/5/2016,0.004175458,0.008391118,0.001089588,0.017699821,0.021516958,0.013898559,-0.013126712,1.602248023,1.544184484,1.623927545,1.32418184,1.316459279,1.197732609,1.043587318
12/6/2016,0.00085041,0.003876318,0.00026542,0.002945658,0.006049639,0.005207984,-0.004623288,1.603610591,1.550170234,1.624358568,1.328082427,1.324423382,1.203970381,1.038762513
12/7/2016,-0.003153096,-0.00487378,-0.005033293,-0.001932344,-0.002672163,-0.001076329,0.007934932,1.598554253,1.542615045,1.616182695,1.325516115,1.320884307,1.202674513,1.047005023
12/8/2016,0.003702515,0.000421656,0.007062939,0.003599523,0.002828568,0.003037976,-0.004901361,1.604472924,1.543265498,1.627597695,1.330287341,1.324620518,1.206328209,1.041873274
12/9/2016,-0.002687632,-0.002760411,-0.001415541,-0.004419745,-0.005547673,-0.003322615,0.00214966,1.600160691,1.539005451,1.625293764,1.32440781,1.317271957,1.202320045,1.044112947
12/12/2016,0.004911189,0.008808067,0.004113384,0.012307233,0.009709069,0.014769132,-0.033754266,1.608019383,1.552561114,1.631979221,1.340707606,1.330061441,1.220077269,1.00886968
12/13/2016,0.003952327,-0.002167621,-0.001387926,-0.005269198,-0.005232531,-0.005829047,0.002918644,1.614374801,1.54919575,1.629714155,1.333643152,1.323101854,1.212965381,1.011814212
12/14/2016,0.000591614,0.004388784,0.003058219,0.009206221,0.007258822,0.008860864,-0.008728814,1.615329888,1.555994836,1.634698177,1.345920965,1.332706014,1.223713302,1.002982274
12/15/2016,-0.004165975,-0.008085724,-0.002595832,-0.003987804,-0.004486608,-0.004984271,-0.002647458,1.608600464,1.543413491,1.630454776,1.340553696,1.326726685,1.217613983,1.000326921
12/16/2016,0.002992229,0.001722461,0.003317942,0.004228252,0.004211328,-0.000770752,0.003701695,1.613413765,1.54607196,1.63586453,1.346221895,1.332313966,1.216675505,1.004029826
12/19/2016,0.000348414,-0.001003708,0.002972822,0.005071927,0.006880313,0.008085546,-0.003094276,1.613975901,1.544520156,1.640727664,1.353049834,1.341480703,1.226512991,1.000923081
12/20/2016,-0.001995094,-0.001433406,-0.002567567,-0.000547756,-0.000956939,-0.000144973,-0.004737374,1.610755867,1.542306231,1.636514986,1.352308693,1.340196988,1.226335179,0.996181334
12/21/2016,0.003427163,-0.001553112,0.001154908,-0.003253561,-0.004958712,-0.000590636,0.010864865,1.61627619,1.539910857,1.63840501,1.347908874,1.333551337,1.225610862,1.00700471
12/22/2016,0.001863972,-0.001711744,-0.005729135,-0.004307002,-0.00284212,-0.004651348,0.000104377,1.619288884,1.537274924,1.629018367,1.342103428,1.329761224,1.219910119,1.007109818
12/23/2016,0.001861981,-0.001804606,0.000754942,0.007418303,0.006042585,0.00718541,-0.009875421,1.622303969,1.534500748,1.630248181,1.352059558,1.337796419,1.228675674,0.997164185
12/26/2016,-0.000694405,-0.002586246,0.001363553,-0.003375047,-0.001985243,-0.001977069,0.002616162,1.621177433,1.530532152,1.632471111,1.347496294,1.335140568,1.226246497,0.999772927
12/27/2016,-0.000980705,0.001569096,0.00071656,0.000806343,0.002210354,-0.000232638,-0.002558923,1.619587536,1.532933704,1.633640874,1.348582838,1.338091702,1.225961225,0.997214586
12/28/2016,-0.000418176,-0.00175838,-2.16E-05,0.000873468,0.000170115,0.000372647,-0.004777778,1.618910263,1.530238224,1.633605513,1.349760782,1.338319331,1.226418076,0.992450116
12/29/2016,-0.000502482,0.00382405,0.000423886,0.00605836,0.003974497,0.00706527,-0.001574324,1.61809679,1.536089931,1.634297975,1.357938118,1.343638477,1.235083051,0.990887678
12/30/2016,0.006694052,0.002899073,0.003049445,0.007643608,0.007915161,0.008139319,0.002242424,1.628928414,1.540543168,1.639281677,1.368317665,1.354273592,1.245135786,0.993109668
1/3/2017,-0.005198127,-0.003078022,-0.001451918,-0.006099411,-0.003069412,-0.005142033,0.008828283,1.620461037,1.535801342,1.636901574,1.359971733,1.350116769,1.238733257,1.001877121
1/4/2017,1.45E-06,0.000347263,0.00078259,-0.004290825,-0.004087617,-0.004590146,0.008804714,1.620463387,1.536334669,1.638182597,1.354136333,1.344598008,1.23304729,1.010698363
1/5/2017,-0.003328413,-0.001750881,-0.002278139,-0.000573044,-0.000302789,-0.001906548,0.000346801,1.615069816,1.53364473,1.634450589,1.353360353,1.344190879,1.230696426,1.011048874
1/6/2017,0.001043564,0.000274577,-0.000204498,0.004696364,0.003926254,0.004524019,-0.005510135,1.616755244,1.534065834,1.634116348,1.359716226,1.349468514,1.23626412,1.005477858
1/9/2017,0.00145986,3.58E-05,-0.000299594,-0.004517706,-0.00428654,-0.005375287,0.005925676,1.619115481,1.534120826,1.633626776,1.353573428,1.343683963,1.229618846,1.011435994
1/10/2017,0.002893312,-1.88E-05,-0.000573777,0.003162809,0.003514713,0.002886745,-0.002114865,1.623800087,1.534091915,1.632689439,1.357854522,1.348406626,1.233168442,1.009296943
1/11/2017,-0.00086836,0.001532559,0.001379056,0.007593903,0.008375842,0.005170052,-0.008378378,1.622390044,1.536443002,1.634941009,1.368165937,1.359700667,1.239543987,1.000840672
1/12/2017,-0.002288681,-0.004714088,-0.003356432,-7.49E-05,-0.001227084,-0.0001646,-0.007677966,1.618676911,1.529200074,1.629453441,1.368063434,1.3580322,1.239339958,0.993156251
1/13/2017,0.005384469,-1.35E-06,0.003283909,0.004864437,0.004030449,0.002999064,-0.004689189,1.627392626,1.529198012,1.634804417,1.374718293,1.36350568,1.243056818,0.988499153
1/16/2017,0.010935043,0.000253234,0.001444776,0.014821462,0.009740414,0.01042188,-0.008162712,1.645188235,1.529585257,1.637166344,1.395093627,1.37678679,1.256011807,0.98043032
1/17/2017,-0.000941642,-0.00072288,-0.000175096,-0.008404843,-0.005454367,-0.006179225,0.004532203,1.643639056,1.52847955,1.636879682,1.383368085,1.369277289,1.248250627,0.984873829
1/18/2017,0.00267693,0.000868209,-4.51E-05,0.002639549,-0.000412929,0.002200242,0.000868243,1.648038963,1.52980659,1.636805927,1.387019552,1.368711875,1.250997081,0.985728939
1/19/2017,0.000126541,0.001085955,-0.000363988,0.001409958,0.001562756,7.18E-05,-0.002537162,1.648247507,1.531467891,1.636210149,1.388975192,1.370850838,1.251086852,0.983227985
1/20/2017,-0.000688282,-0.002284862,0.001106767,-0.004406908,-0.005102894,-0.00368826,0.009388514,1.647113048,1.527968698,1.638021052,1.382854106,1.363855531,1.246472518,0.992459034
1/23/2017,-4.56E-05,-0.000208939,-0.000803846,-0.002962461,-0.003174187,-0.001539935,0.004784512,1.64703794,1.527649446,1.636704336,1.378757454,1.359526399,1.244553031,0.997207466
1/24/2017,0.00035295,0.001067006,0.004538606,0.003206195,0.002862921,0.002691894,-0.001459459,1.647619262,1.529279457,1.644132692,1.38317802,1.363418615,1.247903236,0.995752082
1/25/2017,0.001042503,-0.001541726,0.001707141,-0.00258406,-0.003237383,-0.003329669,0.003518644,1.64933691,1.526921727,1.646939458,1.379603805,1.359004707,1.243748131,0.99925578
1/26/2017,-0.002616841,-0.001512456,-0.003235604,0.000818788,0.000331589,-0.000968663,0.004631757,1.645020858,1.524612325,1.641610614,1.380733408,1.359455338,1.242543359,1.003884089
2/3/2017,0.002076066,-0.000227924,-0.001225312,0.003490632,0.005456996,0.003313288,-0.004841216,1.648436029,1.52426483,1.639599129,1.38555304,1.36687388,1.246660263,0.999024069
2/6/2017,0.001682457,0.002324985,0.005464339,0.00353341,0.003151754,0.002832403,0.004572881,1.651209452,1.527808722,1.648558455,1.390448767,1.371181931,1.250191307,1.003592488
2/7/2017,-0.001120727,-0.001205956,-0.001438476,-0.00037121,-0.000139322,0.000769323,-0.001779661,1.649358897,1.525966252,1.646187043,1.389932618,1.370990895,1.251153108,1.001806434
2/8/2017,0.000330054,0.001124264,0.001655105,0.000858142,0.002294941,-0.001622488,0.006583051,1.649903275,1.527681841,1.648911655,1.391125378,1.374137238,1.249123127,1.008401376
2/9/2017,-0.000449552,0.002623784,0.000247833,-0.000785182,-0.00164517,0.000151894,0.004308475,1.649161557,1.531690148,1.64932031,1.390033091,1.371876549,1.249312861,1.012746048
2/10/2017,-0.004151446,-0.002717069,-0.004989554,0.000449436,-0.003704421,-0.003679187,0.004591837,1.642315152,1.527528441,1.641090937,1.390657822,1.36679454,1.244716406,1.017396412
2/13/2017,0.001608146,0.003491915,0.002265986,-0.000718548,0.000734897,0.000313976,0.006459184,1.644956235,1.53286244,1.644809626,1.389658568,1.367798994,1.245107217,1.023967963
2/14/2017,-0.001337879,4.59E-05,-0.001090878,-0.002127721,-0.000955807,-0.001117166,0.001343537,1.642755482,1.532932836,1.64301534,1.386701762,1.366491642,1.243716225,1.025343702
2/15/2017,0.004239598,0.000620551,0.000102255,0.005749189,-0.002277749,-0.001879891,-0.007503401,1.649720105,1.533884099,1.643183346,1.394674173,1.363379117,1.241378174,1.017650137
2/16/2017,-0.006333981,-0.005863898,-0.003368579,0.000608494,-0.002026463,-0.002278664,0.006588435,1.639270809,1.524889559,1.637648153,1.395522824,1.360616279,1.238549491,1.024354859
2/17/2017,0.001441253,0.003723616,0.001436626,0.001684765,0.000892602,-0.000402263,-0.006358362,1.641633413,1.530567662,1.640000841,1.397873952,1.361830768,1.238051268,1.01784164
2/20/2017,-0.00515169,0.002004157,-0.000349667,-0.000962094,9.59E-05,-0.000306528,0.013962457,1.633176227,1.53363516,1.639427387,1.396529065,1.361961305,1.237671771,1.03205321
2/21/2017,0.000648427,-0.001327662,0.002540329,-0.000695101,-0.001467233,0.001417759,0.006095563,1.634235222,1.531599011,1.643592072,1.395558337,1.35996299,1.239426491,1.038344156
2/22/2017,-0.001264141,-1.35E-05,-0.002634424,0.000543771,-0.002662161,-0.001768251,0.002638225,1.632169319,1.531578327,1.639262154,1.396317201,1.35634255,1.237234874,1.041083542
2/23/2017,0.000769638,-0.002824794,-0.001638949,-0.002759765,-0.005195741,-0.001427278,-0.004511945,1.633425498,1.527251934,1.636575486,1.392463694,1.349295345,1.235468996,1.03638623
2/24/2017,-0.000409038,0.003483,0.003196971,0.002871471,0.00441821,0.003998472,0.001457338,1.632757365,1.532571353,1.641807571,1.396462113,1.355256816,1.240408984,1.037896595
2/27/2017,0.000513437,0.001197678,-0.002397802,0.001820534,0.004013778,0.001102933,-0.00752381,1.633595683,1.53440688,1.637870841,1.399004419,1.360696515,1.241777072,1.030087658
2/28/2017,-0.00016211,0.001407561,-0.002406694,-0.005192584,-0.003703657,-0.005297405,0.003564626,1.633330861,1.536566651,1.633928987,1.391739971,1.355656962,1.235198876,1.033759535
3/1/2017,-0.002404787,-0.003288811,-0.002373892,-0.001664731,-0.001124335,0.000143731,0.002438776,1.629403048,1.531513173,1.630050216,1.389423099,1.35413275,1.235376412,1.036280643
3/2/2017,-0.000236349,-0.000488594,0.000377061,0.0041083,0.001730686,0.004172857,-0.006676871,1.62901794,1.530764885,1.630664845,1.395131266,1.356476328,1.240531461,1.029361531
3/3/2017,0.000252713,0.001961264,0.003508673,0.005558232,0.003943899,0.003504382,-0.001715254,1.629429614,1.533767119,1.636386315,1.402885729,1.361826134,1.244878757,1.027595914
3/6/2017,0.002117421,0.002637768,0.00513214,0.000143903,4.05E-05,-0.000288661,0.007472973,1.632879803,1.537812841,1.644784478,1.403087608,1.361881311,1.244519409,1.035275111
3/7/2017,0.004297158,0.003726364,0.006903147,0.003746941,0.001266827,0.001881666,0.000989831,1.639896545,1.543543292,1.656138667,1.408344895,1.363606579,1.246861179,1.036299858
3/8/2017,0.003481918,-0.002106889,0.001854024,-0.001628976,-0.001282782,-0.000648653,-0.003292517,1.645606531,1.540291217,1.659209188,1.406050735,1.361857369,1.246052399,1.032887823
3/9/2017,-0.000923686,-0.000621684,-0.001088252,1.93E-05,-0.001572342,-0.000262389,-0.007316327,1.644086507,1.539333643,1.65740355,1.406077916,1.359716063,1.245725449,1.025330878
3/10/2017,-0.002624201,0.000732505,0.000611927,-0.003002173,-0.001571611,-0.00094349,0.000204778,1.639772094,1.540461212,1.65841776,1.401856627,1.357579118,1.244550119,1.025540843
3/13/2017,0.000404683,-1.15E-05,-0.000503723,0.003940572,0.00091003,0.002259398,0.010178082,1.640435681,1.540443447,1.657582377,1.407380744,1.358814556,1.247362053,1.035978882
3/14/2017,0.000699956,0.000796294,0.000488196,-5.10E-05,-0.000967141,0.000107283,-0.001773196,1.641583914,1.541670093,1.658391602,1.407308915,1.357500391,1.247495874,1.034141889
3/15/2017,-0.001009309,-0.001539783,-0.001841037,-0.002348976,-0.003723425,-0.002918104,0.001364261,1.639927049,1.539296255,1.655338442,1.40400318,1.35244584,1.243855551,1.035552729
3/16/2017,-0.005425489,-0.004021914,-0.004245609,-0.00235826,-0.000712894,-0.000528388,0.007136519,1.631029643,1.533105338,1.648310522,1.400692176,1.351481689,1.243198313,1.04294297
3/17/2017,-7.64E-05,0.004187754,0.00222248,-0.00130141,-0.000475972,-0.001457036,-0.011176871,1.630905032,1.539525606,1.651973859,1.398869301,1.350838422,1.241386928,1.031286131
3/20/2017,-0.002445977,0.001345408,0.003339799,-0.002843025,0.001575751,0.000736573,0.001108844,1.626915876,1.541596896,1.65749112,1.39489228,1.352967007,1.2423013,1.032429666
3/21/2017,0.003316223,0.001916919,0.007844476,-0.001337115,-0.000522097,0.000426668,0.002962585,1.632311092,1.544552013,1.670493269,1.393027149,1.352260627,1.24283135,1.035488327
3/22/2017,-5.12E-05,0.005082038,0.008184837,0.000804694,0.001900563,0.003587822,-0.004972789,1.632227517,1.552401485,1.684165984,1.39414811,1.354830683,1.247290408,1.030339062
3/23/2017,0.000761683,-0.000897201,-0.000677867,-0.00138181,-0.00396205,-0.002145273,0.002467577,1.633470757,1.551008669,1.683024344,1.392221662,1.349462777,1.24461463,1.032881503
3/24/2017,-0.001758511,-0.001314956,6.48E-05,-0.000398038,0.000144717,-0.002219446,0.007737201,1.630598281,1.54896916,1.683133401,1.391667505,1.349658067,1.241852275,1.040873115
3/27/2017,-0.000954622,-0.001733481,-0.002037134,0.002725714,0.002584576,0.001949863,-0.002962457,1.629041676,1.546284052,1.679704632,1.395460792,1.353146361,1.244273716,1.037789573
3/28/2017,0.002484278,-0.002640437,-0.001008407,-0.003481486,-0.004230309,-0.003739171,-0.002576271,1.633088668,1.542201186,1.678010806,1.390602515,1.347422133,1.239621164,1.035115945
3/29/2017,0.000571056,-0.002094442,0.000774416,0.000371587,7.66E-05,0.000159342,-0.001698305,1.634021253,1.538971135,1.679310285,1.391119245,1.347525347,1.239818688,1.033358003
3/30/2017,-0.001832193,0.001425204,0.001643133,0.00132778,0.002171695,0.00147711,-0.011413559,1.631027411,1.541164483,1.682069615,1.392966345,1.350451761,1.241650037,1.02156371
3/31/2017,0.009569283,0.00641595,0.004371497,-0.004948844,-0.005042264,-0.005490955,0.004135593,1.646635174,1.551052517,1.689422777,1.386072772,1.343642427,1.234832192,1.025788482
4/5/2017,-0.005243252,-0.006953036,-0.006771043,0.000963606,-0.00183943,0.001118921,0.018673469,1.638001451,1.540267993,1.677983623,1.3874084,1.341170891,1.236213872,1.044943511
4/6/2017,-0.000243842,-0.001530918,-0.000345822,0.001560431,-0.004034998,0.00019666,0.002924915,1.637602037,1.537909969,1.677403339,1.389573355,1.335759269,1.236456986,1.047999882
4/7/2017,0.000494597,-0.000843748,-0.00015939,0.001967609,-0.002820862,0.001429101,0.002759322,1.63841199,1.536612361,1.677135978,1.392307492,1.331991276,1.238224008,1.050891651
4/10/2017,0.001042379,-0.004228335,-0.000369095,0.002769748,-0.004117384,-0.00038994,-0.003142373,1.640119837,1.530115049,1.676516956,1.396163833,1.326506957,1.237741174,1.047589358
4/11/2017,5.52E-05,-0.003795148,-0.006763119,-0.026045122,-0.024923448,-0.017729351,0.007905085,1.640210371,1.524308036,1.665178472,1.359800576,1.29344583,1.215796827,1.05587064
4/12/2017,0.005983471,0.003935502,0.002656514,0.009224482,0.008926428,0.007887777,-0.003261017,1.650024522,1.530306953,1.669602042,1.372344032,1.304991681,1.225386761,1.052427428
4/13/2017,-0.00627748,-0.00294703,-0.000166298,-0.01229849,-0.011720818,-0.015748758,0.002840136,1.639666526,1.525797093,1.66932439,1.355466272,1.289696111,1.206088441,1.055416465
4/14/2017,-0.003844067,-0.004022252,-0.002197717,0.004773254,0.004157105,0.00368635,-0.009406143,1.633363539,1.519659952,1.665655688,1.361936257,1.295057513,1.210534506,1.045489067
4/17/2017,0.001680685,0.002102431,0.004992932,0.012198945,0.011535587,0.011511744,-0.006017007,1.636108708,1.522854933,1.673972193,1.378550443,1.309996761,1.224469869,1.039198352
4/18/2017,0.001621435,-0.004389964,0.001703412,0.004349746,0.004705476,0.003898636,-0.006819728,1.638761552,1.516169654,1.676823658,1.384546787,1.31616092,1.229243631,1.032111302
4/19/2017,0.001862989,-0.000580214,-0.001178714,0.000606275,-0.000386907,0.00253456,-0.007225256,1.641814547,1.515289951,1.674847162,1.385386203,1.315651688,1.232359223,1.024654034
