Effective Date 生效日期,No. of Constituents,Change 變動,Count 數目,Stock Code 股份代號,Listing Place 上市地點,Stock Name,股份名稱,Type
2010-03-08,121,Add 加入,103.0,148.0,Hong Kong 香港,Kingboard Chem,建滔化工,Mid Cap
2010-03-08,121,Add 加入,103.0,168.0,Hong Kong 香港,Tsingtao Brew,青島啤酒,Mid Cap
2010-03-08,121,Add 加入,103.0,175.0,Hong Kong 香港,Geely Auto,吉利汽車,Mid Cap
2010-03-08,121,Add 加入,103.0,203.0,Hong Kong 香港,Denway Motors,駿威汽車,Mid Cap
2010-03-08,121,Add 加入,103.0,220.0,Hong Kong 香港,U-Presid China,統一企業中國,Mid Cap
2010-03-08,121,Add 加入,103.0,606.0,Hong Kong 香港,China Agri,中國糧油控股,Mid Cap
2010-03-08,121,Add 加入,103.0,631.0,Hong Kong 香港,Sany Int'l,三一國際,Mid Cap
2010-03-08,121,Add 加入,103.0,639.0,Hong Kong 香港,Fushan Energy,福山能源,Mid Cap
2010-03-08,72,Add 加入,57.0,939.0,Hong Kong 香港,CCB,建設銀行,Large Cap
2010-03-08,72,Add 加入,57.0,688.0,Hong Kong 香港,China Overseas,中國海外發展,Large Cap
2010-03-08,72,Add 加入,57.0,700.0,Hong Kong 香港,Tencent,騰訊控股,Large Cap
2010-03-08,72,Add 加入,57.0,728.0,Hong Kong 香港,China Telecom,中國電信,Large Cap
2010-03-08,72,Add 加入,57.0,762.0,Hong Kong 香港,China Unicom,中國聯通,Large Cap
2010-03-08,72,Add 加入,57.0,813.0,Hong Kong 香港,Shimao Property,世茂房地產,Large Cap
2010-03-08,72,Add 加入,57.0,836.0,Hong Kong 香港,China Res Power,華潤電力,Large Cap
2010-03-08,72,Add 加入,57.0,857.0,Hong Kong 香港,PetroChina,中國石油,Large Cap
2010-03-08,72,Add 加入,57.0,883.0,Hong Kong 香港,CNOOC,中國海洋石油,Large Cap
2010-03-08,72,Add 加入,57.0,941.0,Hong Kong 香港,China Mobile,中國移動,Large Cap
2010-03-08,72,Add 加入,57.0,551.0,Hong Kong 香港,Yue Yuen Ind,裕元集團,Large Cap
2010-03-08,72,Add 加入,57.0,960.0,Hong Kong 香港,Longfor PPT,龍湖地產,Large Cap
2010-03-08,72,Add 加入,57.0,998.0,Hong Kong 香港,CITIC Bank,中信銀行,Large Cap
2010-03-08,72,Add 加入,57.0,1038.0,Hong Kong 香港,CKI Hldgs,長江基建集團,Large Cap
2010-03-08,72,Add 加入,57.0,1044.0,Hong Kong 香港,Hengan Int'l,恒安國際,Large Cap
2010-03-08,72,Add 加入,57.0,1088.0,Hong Kong 香港,China Shenhua,中國神華,Large Cap
2010-03-08,72,Add 加入,57.0,1109.0,Hong Kong 香港,China Res Land,華潤置地,Large Cap
2010-03-08,72,Add 加入,57.0,1128.0,Hong Kong 香港,Wynn Macau,永利澳門,Large Cap
2010-03-08,72,Add 加入,57.0,1333.0,Hong Kong 香港,China Zhongwang,中國忠旺,Large Cap
2010-03-08,72,Add 加入,57.0,683.0,Hong Kong 香港,Kerry Prop,嘉里建設,Large Cap
2010-03-08,72,Add 加入,57.0,494.0,Hong Kong 香港,Li & Fung,利豐,Large Cap
2010-03-08,121,Add 加入,103.0,656.0,Hong Kong 香港,Fosun Int'l,復星國際,Mid Cap
2010-03-08,72,Add 加入,57.0,69.0,Hong Kong 香港,Shangri-La Asia,香格里拉(亞洲),Large Cap
2010-03-08,121,Add 加入,103.0,658.0,Hong Kong 香港,C Transmission,中國高速傳動,Mid Cap
2010-03-08,121,Add 加入,103.0,682.0,Hong Kong 香港,Chaoda Modern,超大現代,Mid Cap
2010-03-08,121,Add 加入,103.0,691.0,Hong Kong 香港,Shanshui Cement,山水水泥,Mid Cap
2010-03-08,121,Add 加入,103.0,694.0,Hong Kong 香港,Beijing Airport,北京首都機場,Mid Cap
2010-03-08,72,Add 加入,57.0,4.0,Hong Kong 香港,Wharf (Hldgs),九龍倉集團,Large Cap
2010-03-08,72,Add 加入,57.0,10.0,Hong Kong 香港,Hang Lung Group,恒隆集團,Large Cap
2010-03-08,72,Add 加入,57.0,17.0,Hong Kong 香港,New World Dev,新世界發展,Large Cap
2010-03-08,72,Add 加入,57.0,23.0,Hong Kong 香港,Bank of E Asia,東亞銀行,Large Cap
2010-03-08,72,Add 加入,57.0,83.0,Hong Kong 香港,Sino Land,信和置業,Large Cap
2010-03-08,72,Add 加入,57.0,392.0,Hong Kong 香港,Beijing Ent,北京控股,Large Cap
2010-03-08,72,Add 加入,57.0,144.0,Hong Kong 香港,China Mer Hldgs,招商局國際,Large Cap
2010-03-08,72,Add 加入,57.0,151.0,Hong Kong 香港,Want Want China,中國旺旺,Large Cap
2010-03-08,72,Add 加入,57.0,267.0,Hong Kong 香港,CITIC Pacific,中信泰富,Large Cap
2010-03-08,72,Add 加入,57.0,291.0,Hong Kong 香港,China Resources,華潤創業,Large Cap
2010-03-08,72,Add 加入,57.0,293.0,Hong Kong 香港,Cathay Pac Air,國泰航空,Large Cap
2010-03-08,72,Add 加入,57.0,322.0,Hong Kong 香港,Tingyi,康師傅控股,Large Cap
2010-03-08,72,Add 加入,57.0,363.0,Hong Kong 香港,Shanghai Ind H,上海實業控股,Large Cap
2010-03-08,72,Add 加入,57.0,386.0,Hong Kong 香港,Sinopec Corp,中國石油化工,Large Cap
2010-03-08,116,Delete 刪除,-8.0,1836.0,Hong Kong 香港,Stella Hldgs,九興控股,Small Cap
